currentRanking,displayName,userUrl,tier,points,joined,totalGoldMedals,totalSilverMedals,totalBronzeMedals
5309,jeeae,/jeeaemyung,expert,602,2018-12-03,0,1,1
5310,jstroud,/jstroud,expert,601,2012-01-18,0,1,1
5311,Lorenzo A. Rossi,/lorenzoarossi,expert,600,2013-05-10,0,3,0
5312,Ed Rushton,/edrushton,expert,600,2014-03-31,0,0,2
5313,FelisRattus,/felisrattus,expert,599,2017-12-26,0,0,2
5314,Andrey Bessalov,/bessalov,expert,598,2012-05-11,0,1,1
5315,Blue Light,/bluelight773,master,598,2015-10-29,1,0,1
5316,Daniil  Okhlopkov,/okhlopkov,expert,598,2016-02-27,0,2,0
5317,datanewbird,/cjw390902341,expert,597,2017-10-25,0,1,2
5318,Guangyu Hu,/bigpumpkin,expert,597,2018-01-03,0,0,2
5319,TT,/anujkh,expert,595,2013-02-20,0,0,2
5320,Zveroloff,/zveroloff,expert,595,2015-06-23,0,1,1
5321,dte128,/dte128,expert,595,2015-11-20,0,2,1
5322,AC_22,/ac2208,expert,594,2014-01-15,0,0,2
5323,setuc,/setuch,expert,594,2016-11-10,0,2,0
5324,Gabriel Barello,/gbrello,expert,593,2014-11-10,0,2,1
5325,Nian,/nianxue,expert,592,2014-04-11,0,6,1
5326,AlGiLa,/algila,expert,592,2016-09-27,0,0,2
5327,Eric Couto,/ericcouto,expert,591,2013-06-11,0,1,1
5328,Arcady27,/arcady27,expert,591,2014-09-11,0,1,2
5329,kumi,/xkumiyu,expert,591,2016-10-05,0,0,2
5330,Silent warrior,/ilyaboytsov,expert,591,2017-11-18,0,1,1
5331,zhongWu,/ver000,expert,591,2018-03-18,0,1,1
5332,David Foster,/davidfoster,expert,590,2012-02-01,0,1,4
5333,Charles,/kuo000,expert,590,2012-04-20,0,3,2
5334,SparkTsao,/sparktsao,expert,590,2013-12-21,0,1,3
5335,LionLing,/lcwyylcwyy,expert,590,2016-12-23,0,1,1
5336,Sergey,/edunov,grandmaster,589,2010-11-24,6,7,2
5337,romazu,/romazu,expert,589,2014-06-08,0,0,2
5338,AngMingliang,/neoanarika,expert,589,2016-08-11,0,0,3
5339,NKS,/nandhaks,expert,589,2017-09-08,0,0,2
5340,Xueming,/xueming1994,expert,589,2017-11-19,0,1,1
5341,飞奔的啦啦啦,/dzglalala,expert,589,2018-01-17,0,2,0
5342,Feifei Yu,/ffyu1204,expert,588,2015-06-12,0,4,1
5343,Opher Lieber,/yamano,expert,586,2017-10-06,0,1,1
5344,Jojo Boulix,/jojoboulix,master,585,2015-01-06,2,1,2
5345,Ivan Tsekot,/itsekot,expert,585,2016-11-26,0,2,0
5346,Ryan Feather,/rfeather,expert,584,2010-05-11,0,2,1
5347,Mr. Kimmo,/mrkimmo,expert,584,2011-04-20,0,2,5
5348,ehk116,/kwartler,expert,584,2012-03-05,0,2,2
5349,piotrek,/piotrw,expert,583,2011-04-06,0,1,1
5350,Nitai Dean,/nitaidean,master,582,2012-06-20,1,6,0
5351,George,/huzech,expert,582,2015-10-13,0,1,1
5352,Wish,/alphanothing,expert,582,2017-10-31,0,1,1
5353,Arkid Mitra,/archieindian,expert,581,2014-12-18,0,1,3
5354,Gerold Scheunemann,/gerold,master,579,2012-03-06,1,1,0
5355,Carlos Fernandez-Basso,/cjferba,expert,579,2014-12-09,0,1,3
5356,BenGurion,/arturabragin,expert,579,2015-03-22,0,2,2
5357,@utopilot,/mflury,master,577,2013-01-31,2,1,1
5358,MengkeYang,/yomikai33,expert,577,2018-04-04,0,2,0
5359,hrenovookrussian,/anketer,expert,576,2013-01-11,0,0,2
5360,John,/xihuankaggle,expert,576,2017-10-24,0,0,2
5361,Lesaffrea,/lesaffrea,expert,575,2014-12-27,0,1,2
5362,Gustavo,/gsmafra,expert,575,2015-05-31,0,1,1
5363,WenwuTao,/taowenwu,expert,574,2016-10-31,0,2,0
5364,Landry Mukonde,/mxdigital,expert,573,2017-05-19,0,0,2
5365,Ulysse31,/ldkaggle,expert,573,2018-02-15,0,0,2
5366,vgoklani,/vgoklani,expert,572,2011-08-22,0,1,1
5367,Rishab Gargeya,/rishabg,expert,572,2014-08-03,0,1,1
5368,Jerry Sing,/jerrysing,expert,572,2016-12-08,0,2,0
5369,vk.net,/vkuznet,expert,571,2012-06-14,1,1,4
5370,MarDo,/mardoe,expert,569,2014-04-24,1,1,3
5371,Chris Maki,/neuralnetworks,expert,569,2014-07-29,0,2,1
5372,ArtemS,/artems,expert,569,2017-04-28,0,2,0
5373,tomikki,/tomikki,expert,569,2017-10-25,0,1,1
5374,BUWASoft,/buwasoft,expert,568,2017-09-02,0,0,2
5375,Jure Zbontar,/jzbontar,master,565,2010-05-19,4,4,0
5376,Chih-Ming,/cmchen,expert,564,2012-04-27,0,2,6
5377,Rafa,/rafahernandez,master,564,2012-10-26,1,1,6
5378,KartikKannapur,/kartikkannapur,expert,564,2014-10-03,0,1,1
5379,Artur,/arturlc,expert,564,2014-12-09,0,3,0
5380,Luis E Castro,/luislundquist,expert,564,2015-08-13,0,1,2
5381,Mikhail Yakovlev,/mishyak,expert,564,2015-12-10,0,0,3
5382,Paul,/datascience808,expert,563,2017-01-10,0,1,2
5383,Ben Unpingco,/benunpingco,expert,563,2019-07-19,0,1,1
5384,leexa,/leexiongan,expert,562,2015-12-29,0,2,1
5385,Svyatoslav,/svyat7,expert,562,2018-08-28,0,1,1
5386,Ankit Kulshreshtha,/ankitkul,expert,561,2016-01-12,0,2,0
5387,redstr,/redstr,expert,560,2011-11-14,0,1,1
5388,Tazhoo Deen,/tazhoodeen,expert,560,2014-11-21,0,1,2
5389,Prakhar Jaiswal,/prakhar0402,expert,560,2015-01-08,0,1,2
5390,Narek,/dnarek,expert,560,2017-02-18,0,2,0
5391,rka1,/rka111,expert,559,2012-10-10,0,1,4
5392,mohitpmathur,/mohitpmathur,expert,558,2014-11-25,0,2,0
5393,alexandre,/leviathan,expert,558,2015-02-19,0,2,0
5394,Harun Gunaydin,/harungunaydin,expert,558,2015-04-24,0,1,1
5395,Battleman,/wxwang0104,expert,558,2018-03-07,0,1,1
5396,Gorodec,/vukw11,expert,557,2015-04-09,0,0,2
5397,air,/yib2irvine,expert,556,2015-02-19,0,2,2
5398,Odair Assis,/odassis,expert,556,2015-08-04,0,1,1
5399,Gary C,/garyco,expert,556,2017-11-21,0,0,2
5400,fantasycheng,/fantasycheng,expert,555,2015-10-26,0,3,0
5401,Asnone,/zhuyuyuan,expert,555,2018-04-15,0,1,1
5402,Christophe Bourguignat,/cbourguignat,master,554,2012-06-10,2,4,3
5403,Keshav Kumar,/keshavkumar,expert,554,2014-06-24,0,2,0
5404,Zuka,/dukachan,expert,554,2016-02-22,0,0,2
5405,TharinduMadusanka,/itharindu,expert,554,2018-05-24,0,0,2
5406,paulperry,/paulperry,master,553,2013-03-29,1,1,5
5407,MichelJ,/michelj,expert,553,2013-05-08,0,2,3
5408,tmain,/thibmain,expert,553,2014-05-22,0,2,2
5409,Gonçalo Abreu,/abriosi,expert,552,2015-06-04,0,1,1
5410,mymo,/mamymo,master,550,2013-07-28,1,6,0
5411,TheKeymaker,/thekeymaker,master,550,2014-09-07,1,0,2
5412,Frame,/rainorwang,expert,550,2014-11-22,0,0,2
5413,timker,/leochou,expert,550,2017-07-24,0,0,3
5414,Aileen,/aijiang,expert,549,2016-12-08,0,1,1
5415,John Gao,/johngao2,expert,549,2017-04-14,0,0,2
5416,AdeB,/adbrebs,master,548,2012-09-15,2,1,1
5417,João N. Laia,/jnlaia,expert,547,2013-05-31,1,1,0
5418,Victor Wang,/victoongo,expert,547,2014-10-30,0,0,2
5419,Paulo Felipe,/paulofelipe,expert,547,2015-06-11,0,2,1
5420,Chia-Hao,/chsieh17,expert,547,2015-10-12,0,1,1
5421,Tobias Wolfanger,/twolfanger,master,546,2012-12-09,1,1,0
5422,Evgeny Bazarov,/evgenybazarov,expert,546,2015-03-27,0,1,1
5423,Kirill,/peachyboy,expert,546,2016-01-08,0,2,0
5424,kyv,/yuraka,expert,545,2016-02-16,0,3,0
5425,Maineiac,/maineiac,master,544,2013-06-23,1,3,4
5426,JosephBudin,/josephbudin,expert,544,2016-04-18,0,1,1
5427,YetiMan,/yetiman,master,543,2011-11-21,2,2,3
5428,Maxwei,/cnrigel,expert,543,2013-09-23,0,1,1
5429,Jason Quick,/jasonquick,expert,543,2014-02-09,0,0,2
5430,Dmitry Bolkunov,/dbolkunov,expert,542,2013-03-10,0,4,1
5431,zxc,/amadei,expert,542,2013-05-28,0,1,1
5432,Xun Qiu,/xunqiu,expert,542,2015-12-05,0,2,0
5433,Adrián Melic,/adrianmelic,expert,542,2015-12-05,0,1,1
5434,Arto,/mammal,master,541,2015-03-25,1,1,1
5435,Abhishek,/qqqmmm,expert,541,2017-04-22,0,2,1
5436,kianicky,/kianicky,expert,541,2017-06-27,0,2,0
5437,Allen,/afgonczol,expert,541,2018-05-29,0,0,2
5438,RobC,/robbiec,master,539,2013-06-08,3,0,0
5439,centsoft,/centsoft,expert,539,2014-03-04,0,0,5
5440,btaille,/darkphoenix93,expert,539,2015-12-06,0,0,2
5441,Shixing Han,/shixing198,expert,539,2017-11-10,0,1,1
5442,Olexandr Topchylo,/topchylo,grandmaster,538,2012-03-18,5,5,2
5443,Attila Balogh,/abalogh,master,538,2012-12-13,2,2,2
5444,Victor Robin,/victorrobin,master,538,2014-12-20,1,0,1
5445,Wengyp,/sysuwyp,expert,537,2017-12-19,0,1,1
5446,citynight,/citynight,expert,535,2013-05-08,1,1,1
5447,HSauce,/snow1223,expert,534,2015-06-29,0,0,2
5448,Jan Kaczmarczyk,/jankaczmarczyk,expert,534,2017-02-20,0,1,1
5449,John Martinez,/gobrewers14,expert,533,2012-11-28,0,1,1
5450,Ankit Rathi,/ankitrathi,expert,533,2014-06-07,0,1,2
5451,Jeff Delaney,/jeffd23,expert,533,2016-06-07,0,0,2
5452,Steve Armtrong,/keshla,expert,530,2013-06-08,0,2,1
5453,Ilya Nekhay,/ilyanekhay,expert,530,2013-08-08,0,2,0
5454,Ivan Liu,/ivanliu1989,expert,530,2014-06-20,0,2,1
5455,tk,/ctkelly,expert,529,2015-02-21,0,2,0
5456,Geron,/geron82,expert,528,2015-07-28,0,0,2
5457,onkardeshpande,/onkar127,expert,528,2016-02-04,0,1,1
5458,James Petterson,/jpetterson,master,527,2010-12-23,4,1,1
5459,Tianqi Chen,/tqchen,master,527,2012-02-22,3,2,0
5460,Christopher Hefele,/chefele,grandmaster,526,2010-07-01,5,4,2
5461,Gius,/giusco,expert,526,2015-07-17,0,1,1
5462,Tobias Falke,/tbsflk,expert,525,2014-08-24,0,2,0
5463,Joe Hyland,/joexjmmvhm,expert,524,2011-12-13,0,1,1
5464,YcdoiT,/lijunjie,master,523,2014-03-27,1,0,1
5465,Szymon Nakoneczny,/snakoneczny,expert,523,2015-02-08,0,2,0
5466,Luis Tandalla,/luistp001,master,522,2011-11-18,3,2,3
5467,flyer,/travel,expert,522,2011-11-29,0,1,1
5468,Thomas Jungblut,/tjungblut,expert,522,2012-02-10,0,0,2
5469,Issam Laradji,/issamlaradji,master,522,2012-10-26,2,3,0
5470,huangduojia,/saber00,master,522,2015-01-03,1,2,0
5471,David Buchaca,/davidbuchaca,expert,521,2012-09-10,0,1,2
5472,Claudia,/claud1a,expert,521,2014-05-27,0,1,1
5473,Matt Stroganov,/stroganov,expert,521,2015-10-06,0,1,1
5474,sharedvariance,/sharedvariance,expert,521,2017-06-08,0,0,2
5475,JSlocum,/joshuaslocum,expert,520,2014-07-11,0,2,0
5476,Pallavi,/psahoo,expert,520,2014-08-19,0,1,1
5477,FrLi,/yjsgcjdfz123,expert,520,2015-11-25,0,2,0
5478,Jiangfeng Xiong,/xiongjiangfeng,expert,520,2016-11-15,0,0,2
5479,Hongwei Zhang,/hongweizhang,expert,519,2013-05-02,0,2,1
5480,Hang Chen,/egoist,expert,519,2017-05-30,0,0,2
5481,Manuel Kambeitz,/manuelk,expert,518,2011-09-15,0,4,5
5482,ZX Piece King,/xc3237115697,expert,518,2019-05-31,0,0,2
5483,LMeng,/linlimeng,expert,517,2014-12-17,0,1,3
5484,Johay,/joohayon,expert,517,2015-04-24,0,2,1
5485,gjwei,/gjweizju1993,expert,517,2017-06-04,0,2,0
5486,spinach,/vspinu,expert,516,2010-11-26,0,1,2
5487,RFont,/robertofont,expert,515,2015-07-26,0,2,1
5488,hipo,/hep07960,expert,515,2016-12-15,0,1,1
5489,我滴个神啊,/god7777,expert,515,2018-10-25,0,1,1
5490,meron,/meron1,expert,514,2014-08-13,0,0,2
5491,jeremie_db,/jeremiedb,expert,514,2015-08-08,0,1,2
5492,Vishnu,/vishnusupreet,expert,513,2015-06-08,0,0,2
5493,Nerses Bagiyan,/nersesbagiyan,expert,513,2017-03-01,0,2,1
5494,D3PO,/d3potf,master,512,2011-08-18,1,1,4
5495,Avishay Livne,/lalaland1,expert,512,2013-04-21,0,2,0
5496,Teebone Ding,/teeboneding,expert,512,2015-03-05,0,1,3
5497,Charles Xin,/charlesxin0302,expert,512,2017-02-23,0,2,0
5498,nishit,/nishit1,expert,512,2019-02-18,0,1,1
5499,Vivek Sharma,/viveksha,grandmaster,511,2010-12-25,6,4,3
5500,Moussa Taifi,/farmiurl,expert,511,2014-02-16,0,0,2
5501,Mobius,/excaliboure,expert,511,2014-08-07,0,2,0
5502,Florian Hendrich,/florianhendrich,master,511,2014-08-10,2,2,2
5503,ps,/olesyaborzdyko,expert,511,2015-03-28,0,1,1
5504,xavier illa,/xailto,expert,511,2015-05-29,0,2,2
5505,LucaToni,/gbonte,expert,510,2010-12-02,1,1,2
5506,paulgamble,/paulgamble,expert,510,2015-02-05,0,1,1
5507,Pierre Gutierrez,/pierregutierrez,expert,509,2013-06-06,0,4,1
5508,Drew Abbot,/drewabbot,master,509,2014-08-10,1,3,2
5509,Mikhail Pavlov,/mikhail123,expert,508,2014-08-27,1,1,0
5510,JJJ,/jjjjjj,master,507,2011-04-09,1,3,3
5511,Muhammad Atif,/innormous,expert,507,2012-12-08,0,1,4
5512,LexABzH,/alexbzh,expert,507,2016-04-20,0,0,2
5513,Quan Sun,/quansun,master,506,2010-04-19,2,8,3
5514,Rule_Wgs,/roelmoradi,expert,506,2014-10-01,1,1,0
5515,emya,/emiaya,expert,506,2016-05-31,0,2,0
5516,Eike Dehling,/eikedehling,expert,506,2017-03-10,0,2,0
5517,Blacksou,/blacksou,expert,505,2011-04-05,0,3,0
5518,Yuta Nishino,/yutanishino1,expert,505,2013-11-11,0,1,1
5519,morpheushoc,/ardalanm,expert,505,2014-07-11,0,1,2
5520,Evgeniy Molozhenko,/molozhenko,expert,505,2014-11-28,0,0,2
5521,EgorLabintcev,/seasons4,expert,505,2016-01-14,0,2,0
5522,Yan Wang,/wayne999,expert,505,2016-11-07,0,2,0
5523,Lei Zhu,/llz988,expert,505,2018-02-24,0,1,1
5524,Dmitry Yarotsky,/yarotsky,master,504,2012-11-15,1,4,1
5525,Edward Chen,/edchen8,expert,504,2017-03-11,0,2,0
5526,Aleksey Kulikov,/gnilly,expert,503,2013-01-31,0,1,1
5527,id,/id118392,expert,503,2013-08-18,0,1,1
5528,Jason Noriega,/jasonnoriega,master,502,2010-12-18,1,2,6
5529,Ryan Keisler,/rkeisler,master,502,2012-09-17,3,3,2
5530,jsmalletz,/jsmalletz,expert,502,2013-03-20,0,0,2
5531,Faraz Ramtin,/farazramtin,expert,502,2016-08-02,0,1,1
5532,DSK,/cowking,expert,501,2015-05-04,0,1,1
5533,RRx,/rrxhark,expert,500,2014-02-08,0,1,1
5534,David,/liweiwei,expert,500,2017-02-03,0,0,2
5535,Adi,/rdwrer,expert,499,2013-02-27,0,3,0
5536,@AKS,/kumarsharma,expert,499,2015-10-29,0,0,2
5537,Tyler R Seekins,/clockworkworld,expert,499,2015-12-04,0,2,1
5538,Reza,/signochastic,expert,498,2015-01-12,0,0,4
5539,fangyan,/mengsysu,expert,498,2016-08-04,1,1,1
5540,RuiWang,/wangruinju,expert,498,2016-11-15,0,1,2
5541,Yuze,/chopinn1810,expert,497,2017-04-01,0,1,1
5542,harlock1978,/harlock1978,expert,496,2014-07-31,0,2,0
5543,gheeraej,/gheeraej,expert,496,2015-12-31,0,0,2
5544,Chaofan Han,/chaofan126,expert,496,2016-04-06,0,1,1
5545,Ildefons Magrans,/ildefons,master,495,2011-09-23,3,2,1
5546,Piotr Kuchta,/piotrkuchta,expert,495,2013-05-02,0,2,5
5547,David Tran,/davidtran,expert,495,2014-09-02,0,2,1
5548,ZiweiMeng,/plaguecity,expert,495,2015-10-09,0,1,1
5549,Rajaswa Patil,/rajaswa,expert,495,2018-06-06,0,0,2
5550,Randombishop,/randombishop,master,494,2015-05-18,1,2,0
5551,arnaud demytt,/ademyttenaere,expert,493,2013-04-20,0,5,4
5552,Jing,/jingchiu,expert,492,2013-07-30,0,0,3
5553,Sam,/sham1r,expert,491,2019-03-01,0,0,2
5554,Hamel Husain,/hamelhusain,expert,490,2012-04-28,0,2,0
5555,hskksk,/hskksk,expert,490,2014-03-27,0,1,1
5556,jread,/jmread,master,490,2014-04-03,2,0,1
5557,Evgenii Konev,/ekonev,expert,490,2015-01-19,0,0,3
5558,TDeVries,/tdevries,expert,489,2013-04-30,1,0,1
5559,Reza Bonyadi,/vardiar,expert,489,2016-03-23,0,1,1
5560,nikkymen,/nikkymen,expert,489,2016-05-07,0,2,0
5561,not_today,/jeremy123w,expert,489,2016-06-20,0,0,2
5562,Ethan,/ezornow,expert,489,2016-10-04,0,1,1
5563,mikittt,/mikihirotanaka,expert,489,2016-11-30,0,1,1
5564,Roman M,/mromann,expert,488,2015-03-16,0,0,2
5565,Derek Hao Hu,/phoenixinter,expert,487,2011-12-07,0,1,1
5566,MTDzi,/ponadto,expert,487,2015-04-23,0,2,1
5567,FlyingPearl,/victorlee1219,expert,487,2018-01-30,0,0,2
5568,Maciej,/maciejv,expert,486,2015-11-27,0,2,1
5569,José H. Solórzano,/solorzano,grandmaster,485,2010-07-21,5,7,4
5570,Bryan Gregory,/bryangregory,master,485,2013-05-12,2,0,2
5571,Kamil Dębowski,/errichto,expert,485,2014-11-24,1,1,0
5572,Chris Lin,/chungfu27,expert,485,2015-03-03,0,0,3
5573,Ace Wu,/acepair,expert,485,2015-04-08,0,0,3
5574,ChiakiChang,/chiakichang,expert,485,2016-05-06,0,0,3
5575,Ori Kron,/orikron,expert,484,2014-09-20,0,1,3
5576,sunland,/sunland,expert,484,2015-07-14,0,4,1
5577,Axel Lagré,/axellagre,expert,484,2015-08-10,0,1,2
5578,Seb,/luenebus,expert,484,2016-02-17,0,1,1
5579,luoq,/valueq,expert,483,2012-02-20,0,5,4
5580,Mateusz Jerzyk,/jerzykm,expert,483,2016-08-11,0,0,2
5581,Sali Mali,/salimali,grandmaster,482,2010-06-22,6,3,5
5582,Alexey Kisel,/xmarvin,expert,482,2015-03-30,0,0,4
5583,eduardofv,/eduardofv,expert,482,2015-08-27,0,0,2
5584,Ikuya Yamada,/ikuyamada,master,482,2015-10-11,1,1,0
5585,ahb1,/ahb1992,expert,482,2015-11-24,0,0,2
5586,Yang Yang,/yanyang729,expert,481,2016-06-15,0,1,1
5587,happiness,/lilovezh,expert,481,2017-04-25,0,1,1
5588,Carter Sibley,/cartersibley,master,480,2012-06-21,2,6,4
5589,Feiteng,/feitengli,expert,480,2013-06-30,0,2,0
5590,yayun,/yayundai,expert,480,2017-10-24,0,0,2
5591,Nicholas Guttenberg,/ngutten,master,479,2014-07-14,1,3,1
5592,Anton Nekhaev,/junk1e,expert,479,2014-12-09,0,2,0
5593,MHA,/hamzaashraf,expert,479,2017-07-24,0,1,1
5594,J Kolb,/jessekolb,expert,478,2014-11-18,0,2,2
5595,nowhere,/xwan254,expert,478,2016-01-27,0,1,1
5596,AuroraXie,/auroraxie,master,477,2012-07-04,3,2,0
5597,andy1618,/andy1618,expert,477,2014-06-16,0,0,1
5598,Saurabh Vyas,/saurabhvyas,expert,477,2017-02-20,0,2,0
5599,Mr The Dave,/mrthedave,expert,476,2012-10-26,0,1,1
5600,Vautrin,/vautrin,expert,475,2010-11-27,0,0,3
5601,Jason Tigg,/jasontigg,grandmaster,475,2011-03-18,9,3,2
5602,Sudeep Juvekar,/sjuvekar,master,475,2012-10-25,1,4,1
5603,Ilya Kostrikov,/ilyakostrikov,master,475,2013-03-29,1,1,0
5604,Hoa Nguyen,/hoanguyen811,expert,475,2017-08-20,0,2,0
5605,bluebalam,/bluebalam,master,474,2012-03-09,2,0,1
5606,Gad Benram,/gidutz,master,474,2014-10-25,1,1,2
5607,ANADE AKPO Dadja Toussaint,/captaindadja,expert,474,2016-06-27,0,0,2
5608,n_yuriko,/nakakimura,expert,474,2018-06-26,0,0,2
5609,ilyaaln,/ilyaaln,expert,473,2013-09-17,0,0,3
5610,Antonis Maronikolakis,/antmarakis,expert,473,2018-02-06,0,1,1
5611,Sloth,/victorcantor,expert,472,2012-03-13,0,0,2
5612,mingtotti,/mingtotti,expert,472,2015-11-26,0,2,0
5613,mrjim,/farmerjim,expert,471,2013-08-06,0,0,2
5614,Oleksandr Lysenko,/sashkolysenko,master,471,2013-08-07,1,0,3
5615,Etienne Herlaut,/titidutarn,expert,471,2017-03-28,0,1,1
5616,Zhao W,/zhaoww,expert,470,2014-07-18,0,4,0
5617,Ekin,/ahmetekin,expert,470,2015-04-09,0,0,4
5618,Satwik Bhattamishra,/gauss77,expert,470,2015-09-18,0,1,1
5619,Dave Luo,/daveluo,expert,470,2017-01-18,0,0,2
5620,Gilles Louppe,/glouppe,master,469,2010-07-27,3,2,0
5621,Marcos Okamura,/okamura,expert,469,2014-12-09,0,2,0
5622,djab,/djablo,expert,468,2013-07-01,0,2,1
5623,Axel de Romblay,/axelderomblay,expert,467,2015-01-06,0,2,1
5624,Icedragon,/icedragon,expert,467,2015-10-10,0,1,1
5625,yibo,/yibochen,expert,466,2011-12-15,0,6,4
5626,jeannief,/jeannief,expert,466,2012-02-15,0,1,1
5627,a9108,/cxz2004,master,466,2012-02-23,2,0,1
5628,alex,/alexeykuklin,expert,466,2013-03-17,0,0,2
5629,eluk,/evgluk,expert,466,2013-07-18,1,0,1
5630,Philipp Eulenberg,/philippeulenberg,master,466,2014-08-09,2,3,0
5631,Ed Chow,/edchow,expert,466,2015-04-30,0,3,0
5632,Matthias Dorfer,/dmatte,expert,465,2014-02-12,0,2,0
5633,Thuan P. Tran,/thuantp,expert,465,2017-09-14,0,1,1
5634,Rodolphe Lampe,/rodolphelampe,expert,464,2015-06-21,1,0,2
5635,AlexeyKozulin,/alekstomath,expert,464,2015-08-10,0,1,1
5636,dyang,/danielyang1009,expert,464,2015-09-29,0,0,2
5637,Igor Bobriakov,/ibobriakov,expert,463,2012-10-16,0,0,2
5638,Rangel Dokov,/rdokov,master,463,2012-11-05,1,2,3
5639,quantify,/quantified,master,462,2013-11-01,2,1,0
5640,ekamioka,/ekamioka,expert,462,2015-04-29,0,0,2
5641,Vikrant Kumar,/vikrant24,expert,462,2015-07-31,0,1,1
5642,Robin East,/robineast,expert,461,2013-02-14,0,3,4
5643,Pierre Sermanet,/pierresermanet,master,461,2013-11-28,2,0,0
5644,Jeremiah_Riddle,/jeremiahriddle,expert,461,2015-09-10,0,0,2
5645,fei,/hechuantian,expert,461,2016-07-12,0,0,2
5646,Nick Kridler,/nmkridler,master,460,2011-04-05,3,2,0
5647,Tavish,/tavish,expert,460,2012-06-17,0,5,2
5648,Maria Potapova ,/mpotapova,expert,460,2017-05-22,0,1,1
5649,Aaron van den Oord,/aaronvandenoord,master,459,2011-05-12,1,2,0
5650,Aayush Agrawal,/aayushmnit,expert,459,2014-08-14,0,2,0
5651,Vsevolod,/doctorclo,expert,459,2015-09-29,0,0,2
5652,ishigen,/ishimotoyoshitake,expert,459,2017-08-11,0,0,2
5653,Alex Natekin,/natekin,expert,458,2011-06-27,0,2,1
5654,wlouie,/wlouie,expert,457,2013-07-19,0,0,1
5655,Wanggcong,/wantedfails,expert,457,2016-08-10,1,1,0
5656,dilzeem,/dilzeem,expert,456,2015-03-16,0,1,1
5657,duncangao,/duncangao,expert,456,2015-11-29,0,3,2
5658,Yury Zelensky,/yzelensky,expert,455,2014-01-04,0,0,2
5659,LKay,/lkay83,expert,455,2014-04-11,0,1,1
5660,ShenHuang,/hswater1,expert,454,2016-02-02,0,0,3
5661,Mel Z,/mzhang18,expert,453,2019-01-11,0,0,2
5662,Sergii Golovko,/sergiigolovko,expert,452,2016-01-18,0,1,2
5663,Vinko Kodžoman,/weenkus,expert,452,2016-01-20,0,0,2
5664,aj7210,/aj7210,expert,452,2016-04-03,0,2,0
5665,zero zero,/zerozero,expert,451,2012-08-30,0,2,6
5666,quang tieng,/qtieng,master,451,2014-06-12,1,2,0
5667,Min Chen,/minchen0,master,451,2014-06-18,1,2,0
5668,djpittdj,/djpittdj,master,451,2015-05-10,1,2,0
5669,HansMaulwurf,/maulwurf1,expert,451,2015-09-03,0,2,1
5670,Petros Giannakopoulos,/petrosgk,expert,451,2017-06-04,0,0,2
5671,Krishna Chaitanya,/kkrishnachaitanya,expert,450,2014-03-11,0,2,0
5672,AdrianSzymczakPL,/adrianszymczakpl,expert,450,2018-02-07,0,1,1
5673,Oliver Day,/olliejday,expert,449,2017-02-07,0,0,2
5674,Scott H,/scottdh,master,448,2013-06-01,1,1,0
5675,Darcy Gong,/darcy34,expert,448,2013-12-05,0,3,1
5676,Simon Denel,/simondenel,expert,448,2016-06-07,0,2,0
5677,Danlu Wang,/kirkir,expert,448,2016-06-18,0,1,3
5678,Radu,/raducu,master,447,2012-03-20,1,1,0
5679,Dithyrambe,/dithyrambe,expert,447,2015-01-19,0,1,3
5680,Vincent.Y,/yangnanhai,expert,447,2015-03-27,0,3,2
5681,v8trabantturbo,/brezniczky,expert,447,2015-09-10,0,1,2
5682,Dany,/danycold,expert,447,2015-10-12,0,2,0
5683,Nikolay Bilev,/bilevn,expert,446,2014-10-19,0,2,0
5684,ikbuzsak,/ikbuzsak,expert,446,2014-12-04,1,1,0
5685,tomcwalker,/tomcwalker,expert,446,2016-12-07,0,1,1
5686,GAN,/sigmas,expert,446,2017-06-06,0,0,2
5687,Romeo Gherasim,/romeog,expert,445,2011-07-02,0,1,1
5688,TK,/tttkkk,expert,445,2011-12-08,0,1,1
5689,Lars Ropeid Selsås,/selsaas,master,445,2013-07-25,1,2,0
5690,skyfish,/moyuji,expert,445,2014-12-17,0,1,2
5691,Upul Bandara,/upulbandara,expert,443,2011-11-12,0,2,3
5692,Wayne Zhang,/waynezhang,grandmaster,443,2012-02-03,5,6,2
5693,Zhenjie Zhang,/chomolungma,expert,443,2015-02-04,0,1,1
5694,Joyce,/honeyruru09,expert,443,2016-01-15,1,1,1
5695,YujanShrestha,/yshrestha,expert,443,2017-01-18,0,2,0
5696,phd,/phdsky,expert,443,2017-06-15,0,1,1
5697,Zachary Kann,/thekannman,expert,442,2014-12-29,0,1,2
5698,fromandto,/zhaohao10,expert,442,2016-05-27,0,0,2
5699,jbilla,/jbilla,expert,441,2014-12-29,0,0,2
5700,Marko Jocic,/jocicmarko,expert,441,2015-10-27,0,2,1
5701,Stefan Huber,/sthuber,expert,441,2016-01-16,0,1,3
5702,hundredths,/hundredths,expert,441,2016-03-15,0,2,0
5703,Romeo Cozac,/romeocozac,expert,441,2017-05-25,0,0,2
5704,tinrtgu,/ggglhf,master,440,2014-04-13,1,1,1
5705,Liping,/wlpvote,expert,440,2018-08-20,0,1,1
5706,Tushar Tilwankar,/tushartilwankar,master,439,2015-02-17,1,1,1
5707,DanB,/dansbecker,master,438,2011-04-06,1,3,2
5708,lebowski,/mertbay,expert,438,2011-11-10,0,3,0
